Country,Concept,Partner Country,Unit,Data Source,Scale,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995
Canada,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,557727.595896672,0,114075.121595852,115560.525577864,132235.435153526,207313.090601064,0,206836.795869736
Canada,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,3600000,200000,900000,17442394.2851339,1439114.85863498,2064665.42392492,7093054.45419705,1502377.04594024,233252.475546735,8240775.1088672,8445216.14792849
Canada,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,83122.8628499847,3716.24237220138,40539.0927985259,226352.062740504,0,165497.38182958,331550.530561672,141872.913680306
Canada,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,43795.9169854758,0,0,0,0,0,46517.831293439,85062.7157946931
Canada,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,13000000,26000000,25400000,7668754.44357924,17633570.0560956,9134494.65406784,38685783.2726976,48439806.7078778,6787916.12616767,18351382.8660983,35897433.5978017
Canada,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,50946.2707790229,0,0,4858760.22094014,57825.6154217061,860.18142008132,112095.512225125,743875.540602755
Canada,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,14200000,12300000,11000000,28100890.40864,27495548.251325,20109275.5672688,23185592.8656353,19952311.112831,13748754.4954181,32052266.1420619,22792246.9947602
Canada,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,1100000,1800000,1600000,5988421.30209568,7911880.01041674,5475605.83660089,5675317.87862398,4124756.9599322,4587484.25010664,6247323.81237247,6018163.09171654
Canada,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,27600000,4500000,4800000,1026075.76937401,361404.570696584,101819.116796298,2255216.62441026,410246.535385279,52611907.4098364,268577.797330814,1985953.46125901
Canada,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,100000,666770.491248265,119848.816503495,76364.3375972231,35394.5661907466,103561.058354369,249936.406388055,146999.15298094,16331.4299154612
Canada,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,5100000,6725801.53705522,4688039.75253204,5002335.4974181,7790997.48404319,4439322.24779643,9781837.19587791,4374014.78314401,10082500.8034685
Canada,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,7700000,12100000,16200000,13768900.0236991,17537876.8150114,13485376.3579096,14473034.0525594,8937453.0958243,6976416.9524858,16564532.5748723,10868475.4363403
Canada,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,12513.1191387074,1858.12118610069,0,0,0,0,812.57571728274,403.02503586131
Canada,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,11500000,15000000,10400000,14859328.977215,13240971.5721535,12824494.8683337,12060961.8529743,12058789.2837063,13536305.7631946,15326824.4795079,15379102.6457699
Canada,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,1200000,900000,1600000,3869235.19653316,5771324.40402875,3489190.28947312,863973.465278414,1220810.10915944,0,125249.015221977,211051.165641226
Canada,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,800000,6200000,0,1657988.28587873,1610062.00775625,1843114.56793298,1174775.06377179,5807514.935031,6168365.38904209,8403878.47142843,11285014.3099719
Canada,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,2200000,700000,2318502.21755764,715376.656648766,931456.364766129,1230324.07557176,1079614.39524297,892705.675591383,1910169.46715058,2035073.89214386
Canada,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,8055767.34265498,14873331.034143,12588802.4683422,6937254.98301386,5141655.09066886,1912547.84187177,2217722.47068224,6588381.47525537
Canada,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,7432.48474440276,0,2881.17109398608,259632.567828196,0,280014.785599353,148312.532116446
Canada,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,200000,0,1200000,2365873.31143989,1709471.49121263,2672751.81590281,12125836.6747888,5632280.32573384,6500876.30923231,226268.698835831,200613.526497327
Canada,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,8483000.98181941,14405084.4952456,12464356.8811468,13478941.9221337,18465917.513969,7069740.75106505,30381209.7549892,35695236.7395682
Canada,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,12429102.4816332,9361214.53557528,6389149.57896767,5058095.45012079,8357855.01065263,7108195.96815768,5173795.02249613,7147725.32950217
Canada,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,187500000,274300000,198500000,277533832.142736,469751617.058116,529294422.660753,476334637.088958,425286845.478595,553538191.565133,509718220.226727,468517769.077781
Canada,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,698947.083319227,1227289.04341951,1665873.88313942,274928.120519908,393435.40154873,83104.1078070713,67682.6817391401,118059.50878961
Canada,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,300000,0,0,566665.538138606,648484.293949141,6611643.20455958,3848737.54790537,7753017.96561235,6879433.2138162,134894.717196859,830517.120495393
Canada,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,0,6600000,8300000,10342986.7623659,14772063.4295005,5120181.69741381,12820512.9246034,5551683.41263482,4396312.63202612,6236289.22112058,4235123.10030916
Canada,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,100000,0,86698.0397467583,52956.4538038697,0,961.79067937396,923.05110346563,55049.6646215564,45828.8798832401,20740.044687955
Canada,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,182900000,264300000,129200000,140011077.631445,191349319.744649,133204859.548756,113788141.430342,121698732.243741,100293059.643677,239643240.045908,309056009.017442
Canada,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,1200000,182334.02173545,285221.602066456,91448.6511966746,101969.786645631,85172.7472588948,60880.9090950111,441462.55402905,138574.480775178
Canada,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,31752039.81447,32795838.9346772,26476741.4454372,16533414.5074319,17827500.6461318,8260422.18445525,4585304.46339158,826227.2962193
Canada,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,3100000,2300000,1800000,2398049.90351085,1848830.58017019,1039874.86876219,1353325.99557152,2528466.68508039,1790989.39154053,1302383.05485267,2845520.82954037
Canada,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,1900000,2500000,11700000,37108548.6000609,38570879.5810781,33303336.118789,29740674.2191451,29123783.3658529,25370875.2667946,26099485.2342814,36693161.6516394
Canada,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,1400000,1900000,1500000,5549568.33801672,6067694.73321181,4825094.81262454,2078271.9592592,2663875.42963454,4695349.07223027,3961983.87936654,7832091.490385
Canada,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,100000,0,23238.649829028,51098.332617769,111246.812795955,1912.60751747578,5516788.10628845,56508.8802811569,2413853.66509856,3263997.49693692
Canada,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,4100000,5400000,10100000,12808965.0269154,5963639.94679017,20695678.2584474,3841407.13296665,3671421.35436733,3363855.54339135,26525549.4237901,8111027.36980211
Chile,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,36800000,31700000,23800000,18300000,28962000,69900000,70500000
Chile,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,14000,0,0,100000
Chile,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Chile,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,0,0,0,143000,22000,0,100000
Chile,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,14300000,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Chile,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,110000,0,0,0
Chile,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,0,0,0,0,1000,0,400000
Chile,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,800000
Chile,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,27100000,0,0,33300000,33400000,203400000,168500000,169220000,97173000,20900000,0
Chile,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,47000,0,0,0
Chile,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,390000,407000,0,0
Chile,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,0,0,0,0
Chile,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,36664000,31000,0,100000
Chile,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,12700000,100000
Chile,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,149000,45000,0,100000
Chile,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,0,0,0,0
Chile,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,0,0,0,0
Chile,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,601000,45000,200000,100000
Chile,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,1726000,75000,200000,200000
Chile,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,32290000,0,0
Chile,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,50500000,49500000,75000000,100800000,140800000,258800000,199000000,324170000,365146000,134400000,166600000
Chile,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Chile,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,22200000,34600000,40400000,43300000,61800000,68800000,62900000,65500000,69693000,51300000,71900000
Chile,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,76000,0,0
Chile,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,19000,0,0,0
Chile,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,0,39000,48000,0,0
Chile,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,0,0,0,6000,13000,0,0
Chile,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,0,0,0,0
Chile,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,52000,16000,0,0
Chile,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,548000,800000,600000
Czech Republic,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Czech Republic,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Czech Republic,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Czech Republic,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,41788.5499373172
Czech Republic,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,41788.5499373172
Czech Republic,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,252720.542480805
Czech Republic,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,75334.7258843269,0
Czech Republic,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,959043.710772256
Czech Republic,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,73094.6042543304,582517.776739595
Czech Republic,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,37175.9775592281,207146.749822995
Czech Republic,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,12811126.7597966,12067623.2369911
Czech Republic,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,185663.592982692,2158263.56814554
Czech Republic,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,37175.9775592281,0
Czech Republic,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,82148.6161690669
Czech Republic,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,83851.0500438312
Czech Republic,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,334408.427784866
Czech Republic,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Czech Republic,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,260397.206583349,41294.3914708311
Czech Republic,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Czech Republic,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,923183.58825986,959614.886693564
Czech Republic,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,1764529.26797584,2301792.09578007
