Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
24-Apr-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
25-Apr-84,Wed,mobilization,Solidarity,government,,underground calls for Mayday demos for political prisoners,Poland,Warsaw,justice,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,25/04/1984,
25-Apr-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
26-Apr-84,Thu,petition,dissidents,government,,dissident Sejm members ask state to free prisoners,Poland,Warsaw,justice,,,2,0,0,0,N,0,0,0,14000000,1816000,Reuters,26/04/1984,
26-Apr-84,Thu,repression,Solidarity,government,prison,hunger strikers complain of forced feeding,Poland,Barczewo,repression,,,2,0,0,0,N,0,0,0,14000000,1816000,Reuters,26/04/1984,
26-Apr-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
27-Apr-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
28-Apr-84,Sat,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Cracow,repression,,,9,9,0,0,N,31,0,0,14000000,1816000,BBC,30/04/1984,
28-Apr-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
29-Apr-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
30-Apr-84,Mon,deployment,Solidarity,government,police,"heavy riot police, troops deployed in large cities",Poland,Poland,repression,01/05/1984,,0,0,0,0,N,30001,0,0,14000000,1816000,Reuters,30/04/1984,
30-Apr-84,Mon,mobilization,Solidarity,government,,"leaflets urge boycott of Mayday; instead, march",Poland,Poland,freedom,01/05/1984,,100,0,0,0,N,30001,0,0,14000000,1816000,Reuters,30/04/1984,
30-Apr-84,Mon,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Wroclaw,repression,,,5,5,0,0,N,31,0,0,14000000,1816000,BBC,03/05/1984,
30-Apr-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,"Solidarity infiltrates govt march, shows signs",Poland,Gdansk,freedom,08/10/1982,13:00-15:00,1000,20,31,0,N,3001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,riot police attack marching steel workers,Poland,Warsaw,freedom,08/10/1982,13:00-18:00,5000,61,601,0,N,3001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,marchers to monument stopped by police,Poland,Poznan,freedom,08/10/1982,12:00-15:00,6001,6,0,0,N,3001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,adaptation,Solidarity,government,police,dissidents shower leaflets on official parade; get tear gassed,Poland,Wroclaw,freedom,08/10/1982,13:30,2001,31,31,0,N,3001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,police attack demonstrators,Poland,Szczecin,freedom,08/10/1982,13:00-16:00,12501,125,125,0,N,30001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,marchers to monastery attacked by police,Poland,Czestochowa,freedom,08/10/1982,13:00-15:00,2000,67,21,0,N,3001,0,0,14000000,1816000,Unces News,10/05/1984,
01-May-84,Tue,rally,Solidarity,government,police,police use water cannon when people leave church,Poland,Warsaw,freedom,08/10/1982,15:00,701,105,301,0,N,3001,0,0,14000000,1816000,Reuters,01/05/1984,
01-May-84,Tue,rally,Solidarity,government,police,crowd gathers at Walesa's house; police use water cannon,Poland,Gdansk,freedom,08/10/1982,18:00-19:00,1501,5,151,0,N,3001,0,0,14000000,1816000,Unces News,10/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,demonstration dispersed by riot police,Poland,Nowa Huta,freedom,08/10/1982,,301,36,3,0,N,3001,0,0,14000000,1816000,Unces News,10/05/1984,
01-May-84,Tue,demonstration,Solidarity,government,police,demonstation met by police,Poland,Elblag,freedom,08/10/1982,,101,5,0,0,N,301,0,0,14000000,1816000,Unces News,10/05/1984,
01-May-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
02-May-84,Wed,mobilization,Solidarity,government,police,undergound urges to go mass on 5/3 for prisoners,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,02/05/1984,
02-May-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
03-May-84,Thu,demonstration,Solidarity,government,police,police confront march coming out of a mass,Poland,Warsaw,freedom,08/10/1982,13:00,6001,61,61,0,N,3001,0,0,14000000,1816000,Reuters,03/05/1984,
03-May-84,Thu,demonstration,Solidarity,government,police,police confront march coming out of a mass,Poland,Gdansk,freedom,08/10/1982,13:00,6001,61,61,0,N,3001,0,0,14000000,1816000,Reuters,03/05/1984,
03-May-84,Thu,demonstration,Solidarity,government,police,police stop marchers to go the 3-cross monument,Poland,Gdansk,freedom,08/10/1982,15:00,3001,31,31,0,N,3001,0,0,14000000,1816000,Reuters,03/05/1984,
03-May-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
04-May-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
05-May-84,Sat,trial,Solidarity,government,court,"37 fined, 3 sentenced to prison for mobilizing on 5/1",Poland,Czestochowa,repression,,,0,18,0,0,N,0,0,0,14000000,1816000,Reuters,05/05/1984,
06-May-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
07-May-84,Mon,petition,Solidarity,government,,Walesa criticizes police brutality on 5/1 & 5/3,Poland,Gdansk,justice,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,09/05/1984,
08-May-84,Tue,offer,Solidarity,government,prison,state offers 11 political prisoners asylum abroad,Poland,Warsaw,bargaining,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,08/05/1984,
09-May-84,Wed,petition,Solidarity,government,court,Adam Michnik demands a trial or else a release,Poland,Warsaw,justice,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,13/05/1984,
10-May-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
11-May-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
12-May-84,Sat,repression,Solidarity,government,prison,prisoner's sentence lengthened for hunger strike,Poland,Barczewo,repression,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,15/05/1984,
13-May-84,Sun,offer,Solidarity,government,prison,state offers release of prisoners if they don't act; rejected,Poland,Warsaw,bargaining,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,13/05/1984,
14-May-84,Mon,exit,Solidarity,government,,small Polish plane lands in Sweden; ask asylum,Poland,Szczecin,freedom,,,7,0,0,0,N,0,0,0,14000000,1816000,Unces News,24/05/1984,
15-May-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
16-May-84,Wed,arrest,Solidarity,government,,"police find printing presses, leaflets",Poland,Jozefow,repression,,,1,1,0,0,N,31,0,0,14000000,1816000,BBC,18/05/1984,
17-May-84,Thu,petition,Church,government,,Pope praises Solidarity and Rural Solidarity,Poland,Rome,justice,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,17/05/1984,
17-May-84,Thu,petition,Solidarity,government,,state: Solidarity call for boycott of elections is treason,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,17/05/1984,
18-May-84,Fri,petition,Solidarity,government,,Walesa et al. ask state to permit free trade unions,Poland,Warsaw,justice,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,23/05/1984,
18-May-84,Fri,rally,Solidarity,government,,mass for anniv. of G. Przemyk's death,Poland,Warsaw,justice,14/05/1983,,8000,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/05/1984,
19-May-84,Sat,petition,Solidarity,government,prison,underground demands unconditional release of prisoners,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/05/1984,
19-May-84,Sat,petition,intellectuals,government,,intellectuals accuse government of lying,Poland,Poland,justice,,,11,0,0,0,N,0,0,0,5000,1816000,Unces News,24/05/1984,
20-May-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
21-May-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
22-May-84,Tue,dismissed,dissident ,government,university,elected Warsaw University president rejected by state,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,5000,1816000,Reuters,22/05/1984,
23-May-84,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
24-May-84,Thu,trial,Solidarity,government,court,Solidarity leader sentenced to 4 years in prison,Poland,Wroclaw,repression,,,0,1,0,0,N,0,0,0,14000000,1816000,Reuters,24/05/1984,
25-May-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
26-May-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
27-May-84,Sun,mobilization,Church,government,,"priest tells 5,000 to boycott local elections",Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,27/05/1984,
28-May-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
29-May-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
30-May-84,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
31-May-84,Thu,petition,Solidarity,government,,Walesa and Solidarity leaders will not vote in elections,Poland,Poland,justice,,,41,0,0,0,N,0,0,0,14000000,1816000,Reuters,31/05/1984,
01-Jun-84,Fri,harassment,Solidarity,government,,state publishes names of 41 who will not vote,Poland,Poland,repression,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,01/06/1984,
02-Jun-84,Sat,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Wroclaw,repression,,,1,1,0,0,N,0,0,0,14000000,1816000,BBC,04/06/1984,
03-Jun-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
04-Jun-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
05-Jun-84,Tue,arrest,students,government,police,police find printing press. leaflets at Warsaw U.,Poland,Warsaw,repression,,,15,15,0,0,N,0,0,0,14000000,1816000,Reuters,06/06/1984,
06-Jun-84,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jun-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jun-84,Fri,petition,Solidarity,government,court,Jacek Kuron threatens hunger strike if no trial,Poland,Warsaw,justice,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,08/06/1984,
09-Jun-84,Sat,arrest,Solidarity,government,court,"police arrest Bogdan Lis, underground leader",Poland,Gdansk,repression,,,1,1,0,0,N,0,0,0,14000000,1816000,Reuters,10/06/1984,
10-Jun-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
11-Jun-84,Mon,hunger strike,Solidarity,government,prison,Jacek Kuron begins hunger strike,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,11/06/1984,
11-Jun-84,Mon,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Wroclaw,repression,,,1,1,0,0,N,31,0,0,14000000,1816000,Reuters,11/06/1984,
11-Jun-84,Mon,arrest,Solidarity,government,police,police find illegal publications and duplicator,Poland,Poznan,repression,,,1,1,0,0,N,31,0,0,14000000,1816000,BBC,13/06/1984,
12-Jun-84,Tue,hunger strike,Solidarity,government,prison,Jacek Kuron on hunger strike,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,1816000,Fin Times,13/06/1984,
13-Jun-84,Wed,hunger strike,Solidarity,government,prison,Jacek Kuron on hunger strike,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,1816000,Fin Times,13/06/1984,
14-Jun-84,Thu,mobilization,Solidarity,government,,undergound leaflets urge boycott of 6/17 elections,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,14/06/1984,
14-Jun-84,Thu,mobilization,Solidarity,government,,underground asks for demo in Warsaw on 6/17,Poland,Warsaw,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,14/06/1984,
15-Jun-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
16-Jun-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
17-Jun-84,Sun,rally,Solidarity,government,,mass with Walesa for Bogdan Lis,Poland,Gdansk,freedom,,,3001,0,0,0,N,3001,0,0,14000000,1816000,Reuters,17/06/1984,
17-Jun-84,Sun,demonstration,Solidarity,government,police,"marchers shout ""Solidarity""",Poland,Nowa Huta,freedom,,,1001,0,0,0,N,3001,0,0,14000000,1816000,Fin Times,18/06/1984,
18-Jun-84,Mon,petition,Church,government,police,bishops ask to stop political arrests,Poland,Poland,justice,,,61,0,0,0,N,0,0,0,20000000,1816000,Reuters,18/06/1984,
19-Jun-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jun-84,Wed,petition,Solidarity,government,,underground claims vote turnout lower than govt says,Poland,Warsaw,justice,17/06/1984,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,20/06/1984,
21-Jun-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
22-Jun-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
23-Jun-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
24-Jun-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
25-Jun-84,Mon,petition,Solidarity,government,prison,Walesa claims prisoners get no fresh air or exercise,Poland,Gdansk,justice,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,25/06/1984,
26-Jun-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
27-Jun-84,Wed,petition,Church,government,,Pope expresses concern for political arrests,Poland,Rome,justice,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,27/06/1984,
28-Jun-84,Thu,demonstration,Solidarity,government,,march to commemorate 1956 deaths,Poland,Poznan,freedom,28/06/1956,17:00-19:00,1001,0,0,0,N,301,0,0,14000000,1816000,Reuters,29/06/1984,
29-Jun-84,Fri,petition,Solidarity,government,,"Walesa commemorates 1956 deaths, related today",Poland,Gdansk,freedom,28/06/1956,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,29/06/1984,
30-Jun-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
01-Jul-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
02-Jul-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
03-Jul-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
04-Jul-84,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
05-Jul-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
06-Jul-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jul-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jul-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
09-Jul-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
10-Jul-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
11-Jul-84,Wed,arrest,Solidarity,government,police,"police arrest underground publication, seize equipment",Poland,Warsaw,repression,,,4,4,0,0,N,31,0,0,14000000,1816000,Reuters,11/07/1984,
11-Jul-84,Wed,trial,Solidarity,government,court,Marek Nowakowsi indicted,Poland,Warsaw,repression,07/03/1984,,0,1,0,0,N,0,0,0,14000000,1816000,Reuters,12/07/1984,
12-Jul-84,Thu,petition,Church,government,Sejm,Sejm Catholic member leader says free prisoners,Poland,Warsaw,justice,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,12/07/1984,
12-Jul-84,Thu,petition,Solidarity,government,court,Walesa calls Solidarity leaders in prison 'hostages',Poland,Gdansk,freedom,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,12/07/1984,
13-Jul-84,Fri,trial,Solidarity,government,court,M. Bednarkiewicz & Fr. J. Popieluszko indicted,Poland,Warsaw,repression,,,0,5,0,0,N,0,0,0,14000000,1816000,Reuters,13/07/1984,
13-Jul-84,Fri,trial,Solidarity,government,court,trial of 4 Solidarity leaders begins,Poland,Warsaw,repression,,,0,4,0,0,N,0,0,0,14000000,1816000,Reuters,13/07/1984,
13-Jul-84,Fri,harassment,Solidarity,government,court,Walesa barred from courtroom,Poland,Warsaw,repression,,,1,0,0,0,N,301,0,0,14000000,1816000,Reuters,13/07/1984,
14-Jul-84,Sat,trial,Solidarity,government,court,"A. Slowik, hunger striker, collapses at trial",Poland,Olsztyn,repression,,,1,1,0,0,N,0,0,0,14000000,1816000,Reuters,16/07/1984,
15-Jul-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
16-Jul-84,Mon,arrest,Church,government,police,Fr. Jankowski arrested for Solidarity support,Poland,Gdansk,repression,,11:00,1,1,0,0,N,31,0,0,20000000,1816000,Reuters,16/07/1984,
16-Jul-84,Mon,rally,Solidarity,government,,people rally around Jankowski at police station,Poland,Gdansk,freedom,,,301,0,0,0,N,31,0,0,14000000,1816000,Reuters,16/07/1984,
17-Jul-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
18-Jul-84,Wed,accede,Solidarity,government,court,court halts Solidarity leader trial,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,18/07/1984,
19-Jul-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jul-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
21-Jul-84,Sat,accede,Solidarity,government,Sejm,"Sejm declares general amnesty, excluding B. Lis",Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,21/07/1984,
22-Jul-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
23-Jul-84,Mon,accede,Solidarity,government,prison,82 prisoners released,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,23/07/1984,
24-Jul-84,Tue,petition,Solidarity,government,,Solidarity publicly thanks prisoners for sacrifice,Poland,Poland,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Reuters,24/07/1984,
25-Jul-84,Wed,accede,Solidarity,government,prison,more than 800 prisoners now released,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,25/07/1984,
26-Jul-84,Thu,accede,Solidarity,government,prison,"3,561 prisoners now released",Poland,Poland,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,26/07/1984,
27-Jul-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
28-Jul-84,Sat,accede,Solidarity,government,prison,309 of 652 political prisoners have been freed,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,28/07/1984,
29-Jul-84,Sun,rally,Church,government,,priest calls for return of Solidarity rights,Poland,Warsaw,justice,08/10/1982,10:00-11:00,15000,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/07/1984,
29-Jul-84,Sun,rally,Church,government,,Fr. Jankowski holds celebration mass,Poland,Gdansk,freedom,08/10/1982,,3001,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/07/1984,
30-Jul-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
31-Jul-84,Tue,demonstration,Solidarity,government,,"after mass, march to tomb of Unknown Soldier",Poland,Warsaw,freedom,,,5000,0,0,0,N,301,0,0,14000000,1816000,Reuters,31/07/1984,
01-Aug-84,Wed,demonstration,Solidarity,government,,Solidarity march commemorates 1944 Warsaw Uprising,Poland,Warsaw,freedom,01/08/1944,,3001,0,0,0,N,301,0,0,14000000,1816000,Reuters,01/08/1984,
02-Aug-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
03-Aug-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
04-Aug-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
05-Aug-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
06-Aug-84,Mon,accede,Solidarity,government,prison,5th of 8 Solidarity prisoner leaders now freed,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,06/08/1984,
07-Aug-84,Tue,accede,Solidarity,government,prison,6th of 8 Solidarity prisoner leaders now freed,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,07/08/1984,
08-Aug-84,Wed,petition,Solidarity,government,,Walesa asks internationa support to free last 2 leaders,Poland,Gdansk,freedom,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,08/08/1984,
09-Aug-84,Thu,accede,Solidarity,government,,Jacek Kuron is freed,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,09/08/1984,
10-Aug-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
11-Aug-84,Sat,accede,Solidarity,government,prison,7th of 8 Solidarity prisoner leaders now freed,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,11/08/1984,
12-Aug-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
13-Aug-84,Mon,accede,Solidarity,government,prison,"H. Wujek, last KOR leader, released",Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,13/08/1984,
14-Aug-84,Tue,rally,Solidarity,government,,"mass, march to three crosses with Walesa",Poland,Gdansk,freedom,14/08/1980,,2001,0,0,0,N,0,0,0,14000000,1816000,Reuters,14/08/1984,
14-Aug-84,Tue,rally,Solidarity,government,police,police disperse crowd shouting 'Walesa' by church,Poland,Gdansk,freedom,14/08/1980,,150,0,0,0,N,301,0,0,14000000,1816000,Reuters,14/08/1984,
15-Aug-84,Wed,demonstration,Solidarity,government,,march to tomb of Unknown Soldier,Poland,Warsaw,freedom,15/08/1920,,1001,0,0,0,N,301,0,0,14000000,1816000,Reuters,15/08/1984,
15-Aug-84,Wed,symbolic,Solidarity,government,,Solidarity banners appear at international mass,Poland,Czestochowa,freedom,,,3001,0,0,0,N,301,0,0,14000000,1816000,Reuters,15/08/1984,
16-Aug-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
17-Aug-84,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
18-Aug-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
19-Aug-84,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
20-Aug-84,Mon,harassment,Solidarity,government,police,police threaten to arrest freed activisit who spoke in a church,Poland,Warsaw,repression,,,1,0,0,0,N,31,0,0,14000000,1816000,Reuters,20/08/1984,
20-Aug-84,Mon,accede,Solidarity,government,prison,581 of 652 political prisoners now freed,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,20/08/1984,
21-Aug-84,Tue,rally,Church,government,,freed prisoners appear at celebratory mass,Poland,Warsaw,freedom,,,4000,0,0,0,N,301,0,0,20000000,1816000,Reuters,21/08/1984,
22-Aug-84,Wed,mobilization,Solidarity,government,,underground calls for demonstrations on 8/31,Poland,Poland,freedom,31/08/1980,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,22/08/1984,
23-Aug-84,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
24-Aug-84,Fri,harassment,Solidarity,government,police,police detain Kuron; prevent trip to Walesa,Poland,Warsaw,repression,,,1,1,0,0,N,3,0,0,14000000,1816000,Reuters,24/08/1984,
25-Aug-84,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
26-Aug-84,Sun,petition,Church,government,,Fr. Popieluszko urges state to restore Solidarity,Poland,Warsaw,justice,08/10/1982,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/08/1984,
27-Aug-84,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
28-Aug-84,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
29-Aug-84,Wed,petition,Solidarity,government,,Walesa asks state to restore free speech & Solidarity,Poland,Gdansk,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,29/08/1984,
29-Aug-84,Wed,preclude,Solidarity,government,city,city officials refuse use of concert hall for Solidarity,Poland,Bydgoszcz,repression,08/10/1982,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,29/08/1984,
30-Aug-84,Thu,harassment,Solidarity,government,,state says Solidarity attempts to create anarchy,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/08/1984,
31-Aug-84,Fri,demonstration,Solidarity,government,police,"Walesa, after work, leads march to 3 Crosses",Poland,Gdansk,freedom,31/08/1980,15:05-17:00,1500,0,0,0,N,301,0,0,14000000,1816000,Reuters,31/08/1984,
31-Aug-84,Fri,demonstration,Solidarity,government,police,"after mass, marchers dispersed by riot police",Poland,Warsaw,freedom,31/08/1980,16:00-17:00,5000,0,0,0,N,3001,0,0,14000000,1816000,Reuters,31/08/1984,
31-Aug-84,Fri,arrest,Solidarity,government,police,2 freed leaders arrested at Solidarity rally,Poland,Wroclaw,repression,31/08/1980,,2,2,0,0,N,3001,0,0,14000000,1816000,Reuters,31/08/1984,
31-Aug-84,Fri,demonstration,Solidarity,government,police,supporters march against arrests,Poland,Wroclaw,freedom,31/08/1984,,3001,99,301,0,N,3001,0,0,14000000,1816000,Unces News,20/09/1984,
31-Aug-84,Fri,rally,Solidarity,government,police,"after Solidarity mass, march dispersed by police",Poland,Bydgoszcz,freedom,31/08/1980,19:00-20:00,3001,0,0,0,N,301,0,0,14000000,1816000,Reuters,31/08/1984,
31-Aug-84,Fri,hunger strike,Solidarity,government,,K. Switon begins hunger strike to restore Solidarity,Poland,Katowice,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,31/08/1984,
01-Sep-84,Sat,hunger strike,Solidarity,government,,K. Switon is on hunger strike for Solidarity,Poland,Katowice,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Unces News,20/09/1984,
02-Sep-84,Sun,hunger strike,Solidarity,government,,K. Switon is on hunger strike for Solidarity,Poland,Katowice,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Unces News,20/09/1984,
03-Sep-84,Mon,petition,Solidarity,government,police,"Walesa, others, condemn new political arrests",Poland,Poland,justice,31/08/1984,,8,0,0,0,N,0,0,0,14000000,1816000,Fin Times,05/09/1984,
03-Sep-84,Mon,hunger strike,Solidarity,government,,K. Switon is on hunger strike for Solidarity,Poland,Katowice,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Unces News,20/09/1984,
04-Sep-84,Tue,hunger strike,Solidarity,government,,K. Switon is on hunger strike for Solidarity,Poland,Katowice,freedom,08/10/1982,,1,0,0,0,N,0,0,0,14000000,1816000,Unces News,20/09/1984,
