Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
30-Sep-86,Tue,statement,Solidarity,government,,Underground Solidarity will now operate openly,Poland,Gdansk,freedom,,,11,0,0,0,N,0,0,0,20000000,1816000,Reuters,30/09/1986,
30-Sep-86,Tue,rally,Solidarity,government,,Solidarity banners at a funeral of a dissident,Poland,Wroclaw,freedom,,,4000,0,0,0,N,31,0,0,20000000,1816000,Reuters,30/09/1986,
01-Oct-86,Wed,repression,Solidarity,government,police,dissident professor's car has 4 punctured tires,Poland,Warsaw,repression,,,0,0,0,0,Y,0,0,0,20000000,1816000,Fin Times,10/10/1986,
02-Oct-86,Thu,repression,Solidarity,government,press,State newspaper calls Solidarity new committee illegal,Poland,Warsaw,repression,30/09/1986,,,0,0,0,N,0,0,0,20000000,1816000,Reuters,02/10/1986,
03-Oct-86,Fri,demonstration,RPW,government,police,police break up demo against military conscription,Poland,Warsaw,conscription,,12:00-12:30,13,13,0,0,N,5,0,0,3001,1816000,Reuters,03/10/1986,
03-Oct-86,Fri,arrest,US press,government,police,police arrest NBC news crew at RPW demo,Poland,Warsaw,repression,,,,3,0,0,N,5,0,0,3,1816000,Reuters,03/10/1986,
04-Oct-86,Sat,arrest,Solidarity,government,police,Solidarity leaders are arrested for questionning,Poland,Poland,repression,30/09/1986,,,5,0,0,N,8,0,0,20000000,1816000,Reuters,04/10/1986,
05-Oct-86,Sun,trial,RPW,government,court,RPW protesters fined $250 (2 months' salary),Poland,Warsaw,repression,03/10/1986,,,,0,0,N,0,0,0,3001,1816000,Reuters,05/10/1986,
06-Oct-86,Mon,arrest,Solidarity,government,,Solidarity activist arrested,Poland,Warsaw,repression,,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,06/10/1986,
07-Oct-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
08-Oct-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
09-Oct-86,Thu,preclude,Solidarity,government,,government bans new Solidarity council,Poland,Poland,repression,30/09/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,09/10/1986,
10-Oct-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
11-Oct-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
12-Oct-86,Sun,preclude,Solidarity,government,,government promises to paralyze Solidarity,Poland,Warsaw,repression,30/09/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,12/10/1986,
13-Oct-86,Mon,petition,Solidarity,government,,objects to reduction of sentences of the police who murdered Popieluszko,Poland,Warsaw,justice,19/10/1984,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,14/10/1986,
13-Oct-86,Mon,accede,Solidarity,government,prison,dissident priest and Solidarity activist released,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Uncens News,14/10/1986,
13-Oct-86,Mon,exit,Solidarity,government,,20 tourists defect in West Germany,Poland,Germany,freedom,,,20,0,0,0,N,0,0,0,20000000,1816000,Uncens News,14/10/1986,
14-Oct-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
15-Oct-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
16-Oct-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
17-Oct-86,Fri,exit,Solidarity,government,,10 tourists defect in West Germany,Poland,Germany,freedom,,,10,0,0,0,N,0,0,0,20000000,1816000,Uncens News,28/10/1986,
18-Oct-86,Sat,petition,Solidarity,government,,Polish dissidents support East European commeration of Hungarian revolution,Poland,Poland,freedom,25/10/1956,,28,0,0,0,N,0,0,0,20000000,1816000,Reuters,18/10/1986,
19-Oct-86,Sun,rally,Church,government,police,crowd gathers where Popieluszko's body was thrown into river,Poland,Vistula,justice,19/10/1984,,301,0,0,0,N,,0,0,20000000,1816000,Uncens News,28/10/1986,
19-Oct-86,Sun,rally,Church,government,police,mass commemorates murder of Father Popieluszko,Poland,Warsaw,justice,19/10/1984,,18500,0,0,0,N,0,0,0,20000000,1816000,Reuters,20/10/1986,
19-Oct-86,Sun,rally,Church,government,police,mass commemorates murder of Father Popieluszko,Poland,Gdansk,justice,19/10/1986,,5000,0,0,0,N,0,0,0,20000000,1816000,Reuters,20/10/1986,
20-Oct-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
21-Oct-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
22-Oct-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
23-Oct-86,Thu,preclude,Solidarity,government,,government refuses Walesa a passport,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,23/10/1986,
24-Oct-86,Fri,preclude,Solidarity,government,,ill dissident poet denied a passport to go to W. Germany,Poland,Wroclaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,24/10/1986,
25-Oct-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
26-Oct-86,Sun,rally,Church,government,,mass to celebrate emergence of last underground leader,Poland,Wroclaw,freedom,,,3000,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/10/1986,
27-Oct-86,Mon,exit,Solidarity,government,,20 Polish tourists defect in W. Germany,Poland,Germany,freedom,,,20,0,0,0,N,0,0,0,20000000,1816000,Uncens News,28/10/1986,
28-Oct-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
29-Oct-86,Wed,mobilization,Defense of Human Rights,government,,new human rights group forms to monitor state,Poland,Poland,human rights,,,301,0,0,0,N,0,0,0,20000000,1816000,Uncens News,16/11/1986,
30-Oct-86,Thu,petition,professors,government,Sejm,professors ask state to legalize Solidarity again,Poland,Gdansk,recognition,,,438,0,0,0,N,0,0,0,20000000,1816000,Uncens News,16/11/1986,
31-Oct-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
01-Nov-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
02-Nov-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
03-Nov-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
04-Nov-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
05-Nov-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
06-Nov-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
07-Nov-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
08-Nov-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
09-Nov-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
10-Nov-86,Mon,mobilization,Solidarity,government,police,march with Solidarity banners shouting 'Walesa'; leaflets ask for demos on 11/11,Poland,Warsaw,freedom,11/11/2018,,30,0,0,0,N,8,0,0,20000000,1816000,Reuters,10/11/1986,
10-Nov-86,Mon,mobilization,Solidarity,government,,"Radio Solidarity replaces TV audio, asking for demo on 11/11",Poland,Warsaw,freedom,11/11/2018,20:00-20:10,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,10/11/1986,
11-Nov-86,Tue,demonstration,Solidarity,government,police,demonstration commemorating Poland's former freedom,Poland,Warsaw,freedom,11/11/2018,,5000,3,0,0,N,301,0,0,20000000,1816000,Reuters,11/11/1986,
11-Nov-86,Tue,march,Solidarity,government,police,people carrying wreath are confronted by police,Poland,Cracow,freedom,11/11/2018,12:00,36,30,0,0,N,31,0,0,20000000,1816000,Reuters,11/11/1986,
11-Nov-86,Tue,demonstration,Solidarity,government,police,commemoration march after mass shouting 'Solidarity',Poland,Cracow,freedom,11/11/2018,16:00,3001,0,0,0,N,31,0,0,20000000,1816000,Reuters,11/11/1986,
11-Nov-86,Tue,rally,Church,government,,mass commemorating Poland's freedom in 1918,Poland,Gdansk,freedom,11/11/2018,,8000,0,0,0,N,8,0,0,20000000,1816000,Reuters,11/11/1986,
11-Nov-86,Tue,rally,Church,government,,mass commemorating Poland's freedom in 1918,Poland,Wroclaw,freedom,11/11/2018,,5000,0,0,0,N,8,0,0,20000000,1816000,Uncens News,16/11/1986,
12-Nov-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
13-Nov-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
14-Nov-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
15-Nov-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
16-Nov-86,Sun,rally,RPW,government,police,police break up a mass honoring an Austrian pacificist,Poland,Mochawa,pacifism,,,301,8,2,0,N,31,0,0,3001,1816000,Uncens News,16/11/1986,
17-Nov-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
18-Nov-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
19-Nov-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
20-Nov-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
21-Nov-86,Fri,exit,Solidarity,government,,Pole escapes to Germany through Czechoslovakia,Poland,Germany,freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Uncens News,30/11/1986,
22-Nov-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
23-Nov-86,Sun,mobilization,Solidarity,government,,Farmers set up a Temporary Rural Solidarity Council,Poland,Poland,recognition,,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,23/11/1986,
23-Nov-86,Sun,exit,Solidarity,government,,17 Poles defect in a trip to West Germany,Poland,Germany,freedom,,,17,0,0,0,N,0,0,0,20000000,1816000,Uncens News,30/11/1986,
24-Nov-86,Mon,mobilization,Solidarity,government,,shipworkers vote to create a new 'Solidarity' union,Poland,Swinoujscie,recognition,,,140,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/12/1986,
25-Nov-86,Tue,preclude,KPN,government,,KPN leader refused passport for medical treatment,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,3001,1816000,Uncens News,30/11/1986,
26-Nov-86,Wed,preemption,KPN,government,police,KPN leader arrested to prevent lecture on independence,Poland,Lublin,repression,,,1,1,0,0,N,3,0,0,3001,1816000,Uncens News,30/11/1986,
27-Nov-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
28-Nov-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
29-Nov-86,Sat,rally,RPW,government,police,rally against chrome mining; 'creates cancer',Poland,Wroclaw,ecology,,,25,0,0,0,N,5,0,0,3001,1816000,Reuters,29/11/1986,
30-Nov-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
01-Dec-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
02-Dec-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
03-Dec-86,Wed,trial,Solidarity,government,police,2 activists fined; car confiscated for Solidarity literature,Poland,Wroclaw,repression,,,2,2,0,0,N,3,0,0,20000000,1816000,Reuters,03/12/1986,
04-Dec-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
05-Dec-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
06-Dec-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
07-Dec-86,Sun,demonstration,RPW,government,police,demonstration against military service,Poland,Gdansk,freedom,,,7,7,0,0,N,3,0,0,3001,1816000,Uncens News,25/12/1986,
08-Dec-86,Mon,exit,Solidarity,government,,13 Poles defect in West Germany,Poland,Germany,freedom,,,13,0,0,0,N,0,0,0,20000000,1816000,Uncens News,25/12/1986,
09-Dec-86,Tue,preclude,Solidarity,government,,state refuses to allow Sen. Kennedy to come to award Solidarity leaders,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,09/12/1986,
10-Dec-86,Wed,petition,lawyers,government,,lawyers write that the law against Solidarity is unconstitutional,Poland,Poland,recognition,,,8,0,0,0,N,0,0,0,20000000,1816000,Reuters,11/12/1986,
11-Dec-86,Thu,mobilization,Solidarity,government,,Walesa announces group to monitor human rights,Poland,Poland,human rights,,,1,0,0,0,N,0,0,0,20000000,1816000,Uncens News,25/12/1986,
12-Dec-86,Fri,trial,RPW,government,court,6 activists fined for demonstration,Poland,Wroclaw,repression,29/11/1986,,0,0,0,0,N,0,0,0,3001,1816000,Reuters,12/12/1986,
12-Dec-86,Fri,demonstration,Solidarity,government,police,commemoration of martial law,Poland,Szczecin,freedom,13/12/1981,,19,19,2,0,N,31,0,0,20000000,1816000,XN,16/12/1986,
13-Dec-86,Sat,statement,Solidarity,government,,"Solidarity asks for prayer, not protest, on 5th annivisary of martial law",Poland,Poland,freedom,13/12/1981,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,13/12/1986,
14-Dec-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
15-Dec-86,Mon,preemption,Solidarity,government,police,police arrest 5 activists to going to Katowice,Poland,Bielsko-Biala,repression,16/12/1981,,5,5,0,0,N,5,0,0,20000000,1816000,Uncens News,25/12/1986,
16-Dec-86,Tue,rally,Solidarity,government,police,commemoration of 1970 food riots,Poland,Gdansk,freedom,16/12/1970,,250,0,0,0,N,31,0,0,20000000,1816000,XN,16/12/1986,
16-Dec-86,Tue,rally,Solidarity,government,police,commemoration of 1981 killing of 11 coal miners,Poland,Katowice,freedom,16/12/1981,,3000,40,0,0,N,31,0,0,20000000,1816000,XN,16/12/1986,
16-Dec-86,Tue,preclude,Solidarity,government,court,court rejects attempt to register new 'Solidarity' union,Poland,Swinoujscie,repression,24/11/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/12/1986,
16-Dec-86,Tue,trial,Solidarity,government,court,court fines organizer of new 'Solidarity' union,Poland,Swinoujscie,repression,24/11/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/12/1986,
16-Dec-86,Tue,arrest,Solidarity,government,police,activist arrested for giving leaflets; car confiscated,Poland,Poznan,repression,,,1,1,0,0,N,3,0,0,20000000,1816000,Reuters,17/12/1986,
17-Dec-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
18-Dec-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
19-Dec-86,Fri,petition,Solidarity,unions,,Bujak asks help from foreign unions to pay arrest fines,Poland,Poland,financial aid,16/12/1986,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/12/1986,
20-Dec-86,Sat,accede,Solidarity,government,,state allows dissident poet to go to Germany for mecial treatment,Poland,Warsaw,accede,24/10/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Uncens News,25/12/1986,
21-Dec-86,Sun,exit,Solidarity,government,,20 Poles defect on a tour to West Germany,Poland,Germany,freedom,,,20,0,0,0,N,0,0,0,20000000,1816000,Uncens News,25/12/1986,
22-Dec-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
23-Dec-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
24-Dec-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
25-Dec-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
26-Dec-86,Fri,preclude,US union,government,,"Lane Kirkland, AFC-CIO, refused a visa to Poland",Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Uncens News,09/01/1987,
27-Dec-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
28-Dec-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
29-Dec-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
30-Dec-86,Tue,accede,KPN,government,,Head of KPN allowed to go UK for medical treatment,Poland,UK,accede,25/11/1986,,0,0,0,0,N,0,0,0,3001,1816000,Reuters,30/12/1986,
30-Dec-86,Tue,petition,Solidarity,government,,leaders ask release of 15 last political prisoners,Poland,Warsaw,freedom,11/09/1986,,8,0,0,0,N,0,0,0,20000000,1816000,Reuters,06/01/1987,
31-Dec-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
01-Jan-87,Thu,arrest,RPW,government,police,activist arrested after emerging under amnesty,Poland,Warsaw,military service,,,0,1,0,0,N,3,0,0,3001,1816000,Reuters,06/01/1987,
02-Jan-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
03-Jan-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
04-Jan-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
05-Jan-87,Mon,preclude,Solidarity,government,court,supreme court refuses to allow Solidarity legalized,Poland,Warsaw,repression,24/11/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,05/01/1987,
06-Jan-87,Tue,preclude,Solidarity,government,,state refuses to release last political prisoners,Poland,Warsaw,repression,30/12/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,06/01/1987,
06-Jan-87,Tue,petition,Church,government,,Cardinal Glemp criticizes state goal of repressing the church,Poland,Warsaw,religious freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Fin Times,08/01/1987,
07-Jan-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jan-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
09-Jan-87,Fri,preemption,RPW,government,police,police arrest RPW members planning an ecology protest,Poland,Wroclaw,ecology,,,6,6,0,0,N,3,0,0,3001,1816000,Reuters,09/01/1987,
09-Jan-87,Fri,petition,professors,government,,academics protest against not getting passports,Poland,Wroclaw,travel,,,25,0,0,0,N,0,0,0,3001,1816000,Uncens News,09/01/1987,
10-Jan-87,Sat,demonstration,RPW,government,police,protest against chromium pollution from plant,Poland,Wroclaw,ecology,,,50,25,0,0,N,8,0,0,3001,1816000,Reuters,10/01/1987,
10-Jan-87,Sat,trial,RPW,government,court,13 RPW activists fined for chromium protest,Poland,Wroclaw,repression,10/01/1987,,0,0,0,0,N,0,0,0,3001,1816000,Reuters,10/01/1987,
11-Jan-87,Sun,demonstration,Italian Radicals,government,,Italians protest Jaruzelski visit to Italy; police arrest,Poland,Warsaw,anti-communism,,,6,10,0,0,N,8,0,0,6,1816000,Reuters,11/01/1987,
12-Jan-87,Mon,trial,Solidarity,government,court,fine and car confiscation for distributing leaflets,Poland,Szczecin,repression,,,1,1,0,0,N,3,0,0,20000000,1816000,Reuters,13/01/1987,
13-Jan-87,Tue,trial,RPW,government,court,12 RPW activists fined for chromium protest,Poland,Wroclaw,repression,10/01/1987,,0,0,0,0,N,0,0,0,3001,1816000,Reuters,13/01/1987,
14-Jan-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
15-Jan-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
16-Jan-87,Fri,mobilization,Solidarity,government,,Walesa sets up fund to help pay new high fines,Poland,Warsaw,freedom,,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/01/1987,
16-Jan-87,Fri,mobilization,students,government,,student Solidarity meets for first time since martial law,Poland,Warsaw,freedom,,,301,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/01/1987,
17-Jan-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
18-Jan-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
19-Jan-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jan-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
21-Jan-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
22-Jan-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
23-Jan-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
24-Jan-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
25-Jan-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
26-Jan-87,Mon,preclude,Solidarity,government,,professor at Warsaw University was precluded from a passport,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/01/1987,
27-Jan-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
28-Jan-87,Wed,petition,Solidarity,government,,13 leaders protest against harassment on W. Frasyniuk,Poland,Wroclaw,freedom,,,13,0,0,0,N,0,0,0,20000000,1816000,Uncens News,03/02/1987,
29-Jan-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
30-Jan-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
31-Jan-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
01-Feb-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
02-Feb-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
03-Feb-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
04-Feb-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
05-Feb-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
06-Feb-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
07-Feb-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
08-Feb-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
09-Feb-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
10-Feb-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
11-Feb-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
12-Feb-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
13-Feb-87,Fri,demonstration,RPW,government,USSR,protest against torture in Afghanistan,Poland,Cracow,USSR torture,,,40,0,0,0,N,8,0,0,10000,1816000,Reuters,13/02/1987,
13-Feb-87,Fri,petition,RPW,government,USSR,passers-by sign petition against USSR torture,Poland,Cracow,USSR torture,,,400,0,0,0,N,8,0,0,10000,1816000,Reuters,13/02/1987,
14-Feb-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
15-Feb-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
16-Feb-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
17-Feb-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
18-Feb-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
19-Feb-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
20-Feb-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
21-Feb-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
22-Feb-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
23-Feb-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
24-Feb-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
25-Feb-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
26-Feb-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
27-Feb-87,Fri,bomb-nd,dissident,government,,bomb explodes outside a communist party building,Poland,Gdynia,anti-communist,,,,0,0,0,Y,0,0,0,31,1816000,Reuters,28/02/1987,
28-Feb-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
01-Mar-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
02-Mar-87,Mon,preclude,Solidarity,government,police,police break up press conference in Kuron's flat,Poland,Warsaw,repression,,,8,1,0,0,N,3,0,0,20000000,1816000,Reuters,02/03/1987,
03-Mar-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
04-Mar-87,Wed,arrest,Solidarity,government,police,J. Onyszkiewicz arrested before he was to meet Spanish foreign minister,Poland,Warsaw,repression,,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,04/03/1987,
05-Mar-87,Thu,arrest,Solidarity,government,police,police arrest 6 for illegal meeting in a flat,Poland,Lublin,repression,,,0,6,0,0,N,3,0,0,20000000,1816000,Reuters,07/03/1987,
06-Mar-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
07-Mar-87,Sat,demonstration,students,government,police,students commemorate March 1968 protests,Poland,Wroclaw,freedom,07/03/1968,,301,50,0,0,N,31,0,0,20000000,1816000,Reuters,09/03/1987,
08-Mar-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
09-Mar-87,Mon,demonstration,students,government,police,students commemorate March 1968 protests,Poland,Warsaw,freedom,09/03/1968,,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,09/03/1987,
09-Mar-87,Mon,petition,Solidarity,government,prison,Walesa leads request of freeing the last 15 political prisoners,Poland,Poland,freedom,,,52,0,0,0,N,0,0,0,20000000,1816000,Reuters,11/03/1987,
10-Mar-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
11-Mar-87,Wed,arrest,RPW,government,police,RPW activists arrested; US peace researcher told to leave,Poland,Gdansk,repression,,22:00,0,3,0,0,N,6,0,0,10000,1816000,Reuters,12/03/1987,
12-Mar-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
13-Mar-87,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
14-Mar-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
15-Mar-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
16-Mar-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
17-Mar-87,Tue,demonstration,RPW,government,police,protest against student expulsion from medical school,Poland,Warsaw,repression,,,10,10,0,0,N,6,0,0,10000,1816000,Reuters,17/03/1987,
17-Mar-87,Tue,demonstration,RPW,government,police,protest against municipal court,Poland,Cracow,freedom,,,5,5,0,0,N,3,0,0,10000,1816000,Reuters,17/03/1987,
18-Mar-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
19-Mar-87,Thu,petition,OPZZ,government,,new' unions warn state against price increases,Poland,Poland,inflation,,,31,0,0,0,N,0,0,0,7000000,1816000,Reuters,19/03/1987,
20-Mar-87,Fri,exit,Solidarity,government,,Young Poles defect in West Germany,Poland,Germany,freedom,,,3,0,0,0,N,0,0,0,20000000,1816000,Uncens News,20/03/1987,
21-Mar-87,Sat,mobilization,RPW,government,,RPW activists ask citizens to sign petition,Poland,Gdansk,nuclear power,,,30,3,0,0,N,9,0,0,10000,1816000,Uncens News,03/04/1987,
21-Mar-87,Sat,petition,dissidents,government,,citizens sign petition against nuclear power plant,Poland,Gdansk,nuclear power,,,2000,0,0,0,N,9,0,0,20000000,1816000,Uncens News,03/04/1987,
22-Mar-87,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
23-Mar-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
24-Mar-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
25-Mar-87,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
26-Mar-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
27-Mar-87,Fri,demonstration,RPW,government,police,protest against pollution from Nowa Huta plants,Poland,Cracow,ecology,,,500,10,0,0,N,31,0,0,10000,1816000,Reuters,27/03/1987,
28-Mar-87,Sat,statement,citizens,government,,"state announces price increases for food, fuel, etc.",Poland,Poland,inflation,,,0,0,0,0,N,0,0,0,34000000,1816000,Reuters,28/03/1987,
29-Mar-87,Sun,exit,Solidarity,government,,Poles defect to West Germany,Poland,Germany,freedom,,,24,0,0,0,N,0,0,0,20000000,1816000,Uncens News,03/04/1987,
30-Mar-87,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
31-Mar-87,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
01-Apr-87,Wed,mobilization,Solidarity,government,,Underground Solidarity calls for strikes/pay raise,Poland,Poland,inflation,28/03/1987,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/04/1987,
02-Apr-87,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
03-Apr-87,Fri,demonstration,Solidarity,government,,demonstration against inflation and for reform,Poland,Cracow,inflation,28/03/1987,,50,6,0,0,N,8,0,0,20000000,1816000,Uncens News,03/04/1987,
03-Apr-87,Fri,symbolic,RPW,government,Czech/Hungary,10 meter banner asks freedom of Czech & Hungarian political prisoners,Poland,Warsaw,freedom,,,9,0,0,0,N,,0,0,10000,1816000,Uncens News,03/04/1987,
04-Apr-87,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
